Weight,FatContent,ProductVisibility,ProductType,MRP,EstablishmentYear,StoreSize,CityTier,StoreCategory,StoreSales,SqrtProductVisibility,ProductGroup,MRP_bin,Vis_bin
17.75,Low Fat,0.097629611,Health and Hygiene,240.4196,1987,High,Tier 3,Supermarket Type1,4579.3724,0.3124573746929331,Household & Hygiene,High,High
17.2,Regular,0.057221177,Fruits and Vegetables,225.4088,2009,Medium,Tier 3,Supermarket Type2,2460.7968,0.23920948350765694,Fresh Produce,High,Mid-Low
6.635,Low Fat,0.045308629,Household,173.1396,1998,Small,Tier 3,Grocery Store,348.8792,0.21285823686200167,Household & Hygiene,Mid-High,Mid-Low
13.15,Low Fat,0.158096128,Household,86.3882,1985,Small,Tier 1,Grocery Store,85.8882,0.3976130380156063,Household & Hygiene,Low,High
7.52,Low Fat,0.055127499,Fruits and Vegetables,128.2994,1997,Small,Tier 1,Supermarket Type1,3983.4814,0.23479245941895152,Fresh Produce,Mid-Low,Mid-Low
12.15,Low Fat,0.025842905,Starchy Foods,119.844,1987,High,Tier 3,Supermarket Type1,599.22,0.16075728599351258,Grains & Bakery,Mid-Low,Low
9.195,Regular,0.122802943,Fruits and Vegetables,100.1016,2009,Medium,Tier 3,Supermarket Type2,1113.2176,0.3504325084805917,Fresh Produce,Mid-Low,High
12.35,Low Fat,0.039370913,Meat,116.9808,1985,Medium,Tier 3,Supermarket Type3,3866.9664,0.19842104979059053,Fresh Produce,Mid-Low,Mid-Low
13.15,Low Fat,0.096411426,Household,192.982,1985,Medium,Tier 3,Supermarket Type3,4633.968,0.310501893714032,Household & Hygiene,High,High
12.85,Low Fat,0.16871476,Frozen Foods,47.306,1999,Medium,Tier 1,Supermarket Type1,1071.938,0.41074902312726197,Dairy & Frozen,Low,High
13.15,Low Fat,0.082353076,Household,176.9054,1985,Medium,Tier 3,Supermarket Type3,4202.5296,0.2869722564987772,Household & Hygiene,Mid-High,Mid-High
7.31,Low Fat,0.026830586,Snack Foods,108.057,1999,Medium,Tier 1,Supermarket Type1,2087.283,0.1638004456648394,Snacks & Beverages,Mid-Low,Low
18.25,Regular,0.183260221,Dairy,108.557,2004,Small,Tier 2,Supermarket Type1,1208.427,0.4280890339637305,Dairy & Frozen,Mid-Low,High
9.6,Regular,0.027386122,Snack Foods,259.2304,1999,Medium,Tier 1,Supermarket Type1,4649.9472,0.1654875282309818,Snacks & Beverages,High,Low
10.3,Regular,0.058778429,Fruits and Vegetables,191.153,2004,Small,Tier 2,Supermarket Type1,1707.777,0.24244263032725907,Fresh Produce,High,Mid-High
16.7,Low Fat,0.058778429,Fruits and Vegetables,109.1912,2009,Medium,Tier 3,Supermarket Type2,545.956,0.24244263032725907,Fresh Produce,Mid-Low,Mid-High
11.15,Regular,0.105287746,Baking Goods,103.2648,2004,Small,Tier 2,Supermarket Type1,2388.8904,0.3244807328640639,Grains & Bakery,Mid-Low,High
11.85,Regular,0.062343432,Baking Goods,51.2666,2004,Small,Tier 2,Supermarket Type1,410.1328,0.24968666764567146,Grains & Bakery,Low,Mid-High
12.6,Low Fat,0.05616476,Seafood,51.8982,1999,Medium,Tier 1,Supermarket Type1,473.3838,0.23699105468350487,Fresh Produce,Low,Mid-Low
7.855,Regular,0.062343432,Baking Goods,38.3848,1997,Small,Tier 1,Supermarket Type1,932.12,0.24968666764567146,Grains & Bakery,Low,Mid-High
18.35,Regular,0.092150005,Frozen Foods,184.8266,1987,High,Tier 3,Supermarket Type1,3872.9586,0.3035621929687556,Dairy & Frozen,High,Mid-High
14.5,Low Fat,0.01938106,Others,164.321,1985,Medium,Tier 3,Supermarket Type3,5546.114,0.13921587553149245,Canned & Packaged,Mid-High,Low
12.5,Low Fat,0.071534226,Starchy Foods,124.902,2009,Medium,Tier 3,Supermarket Type2,1771.028,0.26745883047676705,Grains & Bakery,Mid-Low,Mid-High
17.25,Low Fat,0.113497001,Household,253.4724,2004,Small,Tier 2,Supermarket Type1,755.0172,0.33689315962185995,Household & Hygiene,High,High
12.1,Low Fat,0.030121709,Canned,78.067,2004,Small,Tier 2,Supermarket Type1,2220.443,0.17355606875013044,Canned & Packaged,Low,Low
16.0,Regular,0.065051586,Dairy,76.1986,2004,Small,Tier 2,Supermarket Type1,1090.5804,0.2550521240844702,Dairy & Frozen,Low,Mid-High
5.94,Regular,0.029538509,Breads,189.4556,2007,Small,Tier 2,Supermarket Type1,1877.556,0.17186770784530758,Grains & Bakery,High,Low
13.65,Low Fat,0.015976249,Breads,230.2668,2009,Medium,Tier 3,Supermarket Type2,2994.7684,0.12639718746870912,Grains & Bakery,High,Low
8.88,Low Fat,0.098622378,Household,208.427,1997,Small,Tier 1,Supermarket Type1,5452.902,0.3140420003757459,Household & Hygiene,High,High
11.5,Regular,0.062885197,Snack Foods,106.7254,1998,Small,Tier 3,Grocery Store,542.627,0.25076921063001334,Snacks & Beverages,Mid-Low,Mid-High
7.855,Regular,0.162461219,Baking Goods,39.2848,2007,Small,Tier 2,Supermarket Type1,857.5504,0.40306478263425594,Grains & Bakery,Low,High
8.85,Regular,0.112840108,Soft Drinks,122.0388,1999,Medium,Tier 1,Supermarket Type1,1238.388,0.33591681708422994,Snacks & Beverages,Mid-Low,High
13.6,Regular,0.043902087,Fruits and Vegetables,157.0946,2007,Small,Tier 2,Supermarket Type1,5522.811,0.20952824869215128,Fresh Produce,Mid-High,Mid-Low
8.27,Low Fat,0.018797945,Health and Hygiene,241.288,1987,High,Tier 3,Supermarket Type1,5512.824,0.13710559798928706,Household & Hygiene,High,Low
13.15,Low Fat,0.057583737999999995,Snack Foods,151.6708,1985,Medium,Tier 3,Supermarket Type3,4815.0656,0.23996611844175,Snacks & Beverages,Mid-High,Mid-Low
9.895,Low Fat,0.060017128,Household,230.8642,1987,High,Tier 3,Supermarket Type1,4414.9198,0.24498393416712044,Household & Hygiene,High,Mid-High
12.85,Regular,0.16147714,Frozen Foods,186.2266,1985,Small,Tier 1,Grocery Store,1106.5596,0.40184218295246205,Dairy & Frozen,High,High
18.5,Low Fat,0.033944698,Others,129.9284,1997,Small,Tier 1,Supermarket Type1,1054.6272,0.18424086951596816,Canned & Packaged,Mid-Low,Mid-Low
21.1,Regular,0.020803054,Breakfast,129.7994,2009,Medium,Tier 3,Supermarket Type2,1284.994,0.14423263846993856,Grains & Bakery,Mid-Low,Low
6.65,Low Fat,0.08816538,Fruits and Vegetables,126.8678,2007,Small,Tier 2,Supermarket Type1,1780.3492,0.2969265565758644,Fresh Produce,Mid-Low,Mid-High
18.5,Low Fat,0.034082974,Others,130.9284,2009,Medium,Tier 3,Supermarket Type2,1977.426,0.1846157468906702,Canned & Packaged,Mid-Low,Mid-Low
10.1,Low Fat,0.016745264,Hard Drinks,180.766,1985,Medium,Tier 3,Supermarket Type3,3056.022,0.12940349299767762,Snacks & Beverages,Mid-High,Low
13.0,Low Fat,0.083009876,Household,61.1194,2002,Small,Tier 2,Supermarket Type1,2352.9372,0.288114345356145,Household & Hygiene,Low,Mid-High
13.35,Regular,0.014721719,Dairy,193.6162,1985,Medium,Tier 3,Supermarket Type3,5195.2374,0.12133309111697435,Dairy & Frozen,High,Low
15.0,Low Fat,0.046375227,Breads,122.8414,1997,Small,Tier 1,Supermarket Type1,731.0484,0.21534908172546266,Grains & Bakery,Mid-Low,Mid-Low
13.1,Low Fat,0.037639672,Fruits and Vegetables,175.6054,1999,Medium,Tier 1,Supermarket Type1,1050.6324,0.1940094636866975,Fresh Produce,Mid-High,Mid-Low
11.1,Low Fat,0.04500603,Snack Foods,174.0054,2009,Medium,Tier 3,Supermarket Type2,2101.2648,0.21214624672616766,Snacks & Beverages,Mid-High,Mid-Low
16.75,Regular,0.013711274,Canned,100.2674,1998,Small,Tier 3,Grocery Store,203.7348,0.11709514934445406,Canned & Packaged,Mid-Low,Low
7.655,Low Fat,0.032009653,Canned,117.2492,2002,Small,Tier 2,Supermarket Type1,2432.8332,0.17891241712078007,Canned & Packaged,Mid-Low,Low
10.5,Regular,0.026424424,Baking Goods,145.2128,2002,Small,Tier 2,Supermarket Type1,3739.1328,0.1625559103816284,Grains & Bakery,Mid-High,Low
8.1,Regular,0.134870732,Canned,41.948,2009,Medium,Tier 3,Supermarket Type2,199.74,0.3672475078199987,Canned & Packaged,Low,High
15.7,Low Fat,0.045295529,Frozen Foods,181.366,2002,Small,Tier 2,Supermarket Type1,1977.426,0.2128274629835163,Dairy & Frozen,Mid-High,Mid-Low
14.5,Regular,0.097750937,Snack Foods,159.7262,2007,Small,Tier 2,Supermarket Type1,5728.5432,0.31265146249458037,Snacks & Beverages,Mid-High,High
17.7,Low Fat,0.05089667,Household,125.5678,1987,High,Tier 3,Supermarket Type1,1398.8458,0.22560290335011204,Household & Hygiene,Mid-Low,Mid-Low
7.36,Low Fat,0.052312034,Frozen Foods,58.5588,1997,Small,Tier 1,Supermarket Type1,801.6232,0.2287182415112533,Dairy & Frozen,Low,Mid-Low
18.75,Low Fat,0.010363586,Household,207.1954,2004,Small,Tier 2,Supermarket Type1,1667.1632,0.10180169939642461,Household & Hygiene,High,Low
18.2,Regular,0.012254429,Fruits and Vegetables,59.9904,2009,Medium,Tier 3,Supermarket Type2,644.4944,0.11069972448023527,Fresh Produce,Low,Low
5.46,Regular,0.107223632,Fruits and Vegetables,144.8786,1999,Medium,Tier 1,Supermarket Type1,3323.0078,0.3274501977400533,Fresh Produce,Mid-High,High
15.5,Regular,0.101335811,Fruits and Vegetables,196.5768,2007,Small,Tier 2,Supermarket Type1,3350.3056,0.3183328619542758,Fresh Produce,High,High
12.85,Low Fat,0.098993139,Frozen Foods,39.3164,1997,Small,Tier 1,Supermarket Type1,540.6296,0.3146317514174308,Dairy & Frozen,Low,High
15.25,Low Fat,0.026760329,Snack Foods,86.0198,2007,Small,Tier 2,Supermarket Type1,2006.0554,0.1635858459647411,Snacks & Beverages,Low,Low
8.6,Regular,0.054594957,Breads,130.531,2002,Small,Tier 2,Supermarket Type1,1298.31,0.23365563763795644,Grains & Bakery,Mid-Low,Mid-Low
7.39,Low Fat,0.082170947,Soft Drinks,190.953,1987,High,Tier 3,Supermarket Type1,2466.789,0.2866547522717877,Snacks & Beverages,High,Mid-High
9.035,Regular,0.173821519,Meat,151.4708,2002,Small,Tier 2,Supermarket Type1,2407.5328,0.4169190796785391,Fresh Produce,Mid-High,High
11.65,Low Fat,0.131708682,Baking Goods,152.3024,1999,Medium,Tier 1,Supermarket Type1,1518.024,0.3629169078453083,Grains & Bakery,Mid-High,High
15.7,Regular,0.027594064,Canned,171.179,1987,High,Tier 3,Supermarket Type1,1867.569,0.16611461103707886,Canned & Packaged,Mid-High,Low
18.0,Low Fat,0.12470444,Frozen Foods,120.3124,2002,Small,Tier 2,Supermarket Type1,2725.7852,0.35313515826096953,Dairy & Frozen,Mid-Low,High
13.15,Low Fat,0.052247806,Household,190.853,1985,Medium,Tier 3,Supermarket Type3,4554.072,0.22857778982219598,Household & Hygiene,High,Mid-Low
17.75,Low Fat,0.030559583,Dairy,257.4672,2009,Medium,Tier 3,Supermarket Type2,3835.008,0.17481299436826772,Dairy & Frozen,High,Low
17.1,Regular,0.046903482,Canned,142.0838,2002,Small,Tier 2,Supermarket Type1,2528.7084,0.2165721173189199,Canned & Packaged,Mid-High,Mid-Low
18.2,Low Fat,0.163096139,Health and Hygiene,43.0086,1997,Small,Tier 1,Supermarket Type1,758.3462,0.40385162993356855,Household & Hygiene,Low,High
20.35,Regular,0.058778429,Fruits and Vegetables,234.4958,2002,Small,Tier 2,Supermarket Type1,1402.1748,0.24244263032725907,Fresh Produce,High,Mid-High
15.6,Low Fat,0.081103929,Baking Goods,112.3544,1997,Small,Tier 1,Supermarket Type1,1006.6896,0.28478751552692755,Grains & Bakery,Mid-Low,Mid-High
13.3,Regular,0.071743629,Fruits and Vegetables,59.7536,2009,Medium,Tier 3,Supermarket Type2,918.804,0.2678500121336566,Fresh Produce,Low,Mid-High
6.71,Low Fat,0.035731825,Breads,218.3166,2009,Medium,Tier 3,Supermarket Type2,5660.6316,0.18902863539686257,Grains & Bakery,High,Mid-Low
12.15,Low Fat,0.037217847,Canned,86.8224,1985,Medium,Tier 3,Supermarket Type3,1448.7808,0.19291927586428476,Canned & Packaged,Low,Mid-Low
9.105,Low Fat,0.038559926,Household,33.89,2002,Small,Tier 2,Supermarket Type1,99.87,0.19636681491535174,Household & Hygiene,Low,Mid-Low
11.8,Low Fat,0.054238448,Hard Drinks,75.4012,1999,Medium,Tier 1,Supermarket Type1,986.7156,0.23289149404819404,Snacks & Beverages,Low,Mid-Low
12.0,Low Fat,0.075856062,Baking Goods,124.5388,2009,Medium,Tier 3,Supermarket Type2,1733.7432,0.27541979231711,Grains & Bakery,Mid-Low,Mid-High
20.7,Low Fat,0.048957533,Fruits and Vegetables,37.8506,2009,Medium,Tier 3,Supermarket Type2,265.6542,0.22126349224397593,Fresh Produce,Low,Mid-Low
19.6,Regular,0.041536962,Frozen Foods,46.0376,1987,High,Tier 3,Supermarket Type1,527.3136,0.20380618734474182,Dairy & Frozen,Low,Mid-Low
6.89,Regular,0.057583737999999995,Snack Foods,193.482,1999,Medium,Tier 1,Supermarket Type1,2510.066,0.23996611844175,Snacks & Beverages,High,Mid-Low
16.7,Low Fat,0.070297175,Dairy,216.385,2002,Small,Tier 2,Supermarket Type1,3678.545,0.2651361442730885,Dairy & Frozen,High,Mid-High
13.0,Regular,0.044984874,Soft Drinks,175.0054,1997,Small,Tier 1,Supermarket Type1,1926.1594,0.21209637903556958,Snacks & Beverages,Mid-High,Mid-Low
10.1,Low Fat,0.167155198,Soft Drinks,241.7512,1997,Small,Tier 1,Supermarket Type1,5331.7264,0.4088461788986171,Snacks & Beverages,High,High
15.6,Low Fat,0.142986863,Breakfast,130.3994,1987,High,Tier 3,Supermarket Type1,2826.9868,0.3781360376901413,Grains & Bakery,Mid-Low,High
7.97,Low Fat,0.053589594,Soft Drinks,173.7422,2002,Small,Tier 2,Supermarket Type1,2759.0752,0.23149426342784393,Snacks & Beverages,Mid-High,Mid-Low
13.15,Low Fat,0.162856593,Household,54.5956,1985,Small,Tier 1,Grocery Store,218.3824,0.40355494421453936,Household & Hygiene,Low,High
5.945,Low Fat,0.049016517,Household,128.9652,2007,Small,Tier 2,Supermarket Type1,1808.3128,0.22139674116842822,Household & Hygiene,Mid-Low,Mid-Low
20.35,Regular,0.014885998,Fruits and Vegetables,234.4958,2009,Medium,Tier 3,Supermarket Type2,3271.7412,0.1220081882498056,Fresh Produce,High,Low
13.5,Regular,0.128816212,Starchy Foods,96.4068,1997,Small,Tier 1,Supermarket Type1,2527.3768,0.3589097546737898,Grains & Bakery,Mid-Low,High
6.71,Regular,0.029680868,Baking Goods,65.0142,2009,Medium,Tier 3,Supermarket Type2,856.8846,0.17228136289221768,Grains & Bakery,Low,Low
12.15,Low Fat,0.036360676,Breads,166.0184,1998,Small,Tier 3,Grocery Store,330.2368,0.19068475555219405,Grains & Bakery,Mid-High,Mid-Low
17.7,Regular,0.016582833,Fruits and Vegetables,50.5034,1987,High,Tier 3,Supermarket Type1,1458.102,0.12877434915385905,Fresh Produce,Low,Low
20.5,Regular,0.112316501,Fruits and Vegetables,193.9478,1987,High,Tier 3,Supermarket Type1,4456.1994,0.33513654083074856,Fresh Produce,High,High
19.1,Low Fat,0.096653315,Fruits and Vegetables,235.1958,1987,High,Tier 3,Supermarket Type1,4673.916,0.3108911626276952,Fresh Produce,High,High
12.3,Low Fat,0.021984639,Frozen Foods,191.2162,2007,Small,Tier 2,Supermarket Type1,1924.162,0.14827217877943252,Dairy & Frozen,High,Low
8.905,Low Fat,0.143351652,Frozen Foods,62.0878,1999,Medium,Tier 1,Supermarket Type1,302.939,0.3786180819770762,Dairy & Frozen,Low,High
14.5,Regular,0.041482394,Canned,40.0454,2007,Small,Tier 2,Supermarket Type1,209.727,0.20367227106309782,Canned & Packaged,Low,Mid-Low
8.365,Regular,0.040069806,Fruits and Vegetables,190.7188,2007,Small,Tier 2,Supermarket Type1,1904.188,0.2001744389276513,Fresh Produce,High,Mid-Low
8.51,Low Fat,0.052239735,Household,141.947,2007,Small,Tier 2,Supermarket Type1,2004.058,0.2285601343191765,Household & Hygiene,Mid-High,Mid-Low
6.38,Low Fat,0.015149955,Household,144.047,1987,High,Tier 3,Supermarket Type1,3149.234,0.12308515345077163,Household & Hygiene,Mid-High,Low
13.15,Low Fat,0.09370568,Household,253.8698,1985,Medium,Tier 3,Supermarket Type3,3297.7074,0.3061138350352692,Household & Hygiene,High,High
16.7,Regular,0.052401766,Frozen Foods,115.1176,2004,Small,Tier 2,Supermarket Type1,1488.7288,0.2289143202161018,Dairy & Frozen,Mid-Low,Mid-Low
10.0,Regular,0.063121982,Frozen Foods,231.7668,1987,High,Tier 3,Supermarket Type1,460.7336,0.2512408844117533,Dairy & Frozen,High,Mid-High
14.5,Regular,0.058946687,Fruits and Vegetables,168.6448,2002,Small,Tier 2,Supermarket Type1,2897.5616,0.24278938815360113,Fresh Produce,Mid-High,Mid-High
14.65,Low Fat,0.171245426,Fruits and Vegetables,50.3692,1987,High,Tier 3,Supermarket Type1,591.2304,0.4138181073853584,Fresh Produce,Low,High
13.15,Regular,0.134057426,Snack Foods,45.3402,1985,Medium,Tier 3,Supermarket Type3,918.804,0.36613853389120354,Snacks & Beverages,Low,High
11.85,Regular,0.050368454,Fruits and Vegetables,163.8526,2007,Small,Tier 2,Supermarket Type1,1808.9786,0.22442917368292384,Fresh Produce,Mid-High,Mid-Low
19.0,Low Fat,0.026986367,Household,127.1336,1997,Small,Tier 1,Supermarket Type1,2812.3392,0.16427527811572867,Household & Hygiene,Mid-Low,Low
6.36,Low Fat,0.120543611,Fruits and Vegetables,45.806,1997,Small,Tier 1,Supermarket Type1,1165.15,0.3471939097968166,Fresh Produce,Low,High
18.85,Low Fat,0.036037952,Meat,58.4562,1997,Small,Tier 1,Supermarket Type1,711.0744,0.18983664556665553,Fresh Produce,Low,Mid-Low
9.6,Low Fat,0.006725388,Household,165.9184,2009,Medium,Tier 3,Supermarket Type2,2972.1312,0.08200846297791466,Household & Hygiene,Mid-High,Low
5.94,Low Fat,0.034940979,Canned,177.3344,1999,Medium,Tier 1,Supermarket Type1,1605.9096,0.18692506252506644,Canned & Packaged,Mid-High,Mid-Low
13.5,Low Fat,0.094219593,Soft Drinks,189.9872,1997,Small,Tier 1,Supermarket Type1,1323.6104,0.3069521021266999,Snacks & Beverages,High,High
10.85,Low Fat,0.048004263,Household,117.5808,1998,Small,Tier 3,Grocery Store,351.5424,0.21909875170799126,Household & Hygiene,Mid-Low,Mid-Low
15.15,Regular,0.066164431,Frozen Foods,147.376,2004,Small,Tier 2,Supermarket Type1,2197.14,0.2572244758960546,Dairy & Frozen,Mid-High,Mid-High
15.6,Regular,0.0675840825,Dairy,62.4194,2009,Medium,Tier 3,Supermarket Type2,804.9522,0.2599693876209274,Dairy & Frozen,Low,Mid-High
5.15,Regular,0.04975339,Meat,122.9388,2007,Small,Tier 2,Supermarket Type1,2105.2596,0.22305467939498602,Fresh Produce,Mid-Low,Mid-Low
20.35,Regular,0.030975716,Dairy,253.9672,1999,Medium,Tier 1,Supermarket Type1,3068.0064,0.17599919317996887,Dairy & Frozen,High,Low
8.895,Regular,0.039101813,Baking Goods,208.8296,1999,Medium,Tier 1,Supermarket Type1,5400.9696,0.19774178364726056,Grains & Bakery,High,Mid-Low
21.25,Low Fat,0.010039493,Meat,181.7608,2009,Medium,Tier 3,Supermarket Type2,1102.5648,0.10019727042190321,Fresh Produce,Mid-High,Low
4.905,Low Fat,0.117308165,Canned,195.7768,2004,Small,Tier 2,Supermarket Type1,2956.152,0.3425027956090286,Canned & Packaged,High,High
10.895,Regular,0.009641375,Dairy,124.173,2002,Small,Tier 2,Supermarket Type1,1601.249,0.09819050361414794,Dairy & Frozen,Mid-Low,Low
14.5,Low Fat,0.113212516,Others,254.604,1985,Small,Tier 1,Grocery Store,759.012,0.33647067628546773,Canned & Packaged,High,High
17.75,Regular,0.067490036,Baking Goods,185.224,2004,Small,Tier 2,Supermarket Type1,6338.416,0.25978844470068335,Grains & Bakery,High,Mid-High
6.8,Low Fat,0.037573095,Baking Goods,50.2034,2002,Small,Tier 2,Supermarket Type1,1166.4816,0.1938378059099927,Grains & Bakery,Low,Mid-Low
10.395,Low Fat,0.031219108,Seafood,156.9604,2004,Small,Tier 2,Supermarket Type1,4595.3516,0.176689297921521,Fresh Produce,Mid-High,Low
14.8,Low Fat,0.032606181,Health and Hygiene,193.5794,1998,Small,Tier 3,Grocery Store,390.1588,0.1805718167378287,Household & Hygiene,High,Low
13.5,Low Fat,0.062343432,Baking Goods,84.554,2009,Medium,Tier 3,Supermarket Type2,778.986,0.24968666764567146,Grains & Bakery,Low,Mid-High
16.0,Regular,0.106731895,Baking Goods,183.6634,2004,Small,Tier 2,Supermarket Type1,2544.6876,0.32669847719265543,Grains & Bakery,Mid-High,High
17.85,Low Fat,0.0112259,Snack Foods,211.956,1987,High,Tier 3,Supermarket Type1,4474.176,0.10595234777955607,Snacks & Beverages,High,Low
18.7,Low Fat,0.026355345,Baking Goods,127.102,2002,Small,Tier 2,Supermarket Type1,3289.052,0.16234329367115846,Grains & Bakery,Mid-Low,Low
18.0,Low Fat,0.01548171,Health and Hygiene,159.3604,2002,Small,Tier 2,Supermarket Type1,2059.9852,0.12442551989041475,Household & Hygiene,Mid-High,Low
13.1,Low Fat,0.045465958,Fruits and Vegetables,120.8414,1985,Small,Tier 1,Grocery Store,852.8898,0.21322747946735196,Fresh Produce,Mid-Low,Mid-Low
5.26,Regular,0.041857101,Baking Goods,162.7868,2002,Small,Tier 2,Supermarket Type1,4258.4568,0.20459008040469606,Grains & Bakery,Mid-High,Mid-Low
6.175,Regular,0.04975339,Meat,94.9752,2002,Small,Tier 2,Supermarket Type1,1534.0032,0.22305467939498602,Fresh Produce,Mid-Low,Mid-Low
5.86,Regular,0.151159243,Meat,156.6314,2002,Small,Tier 2,Supermarket Type1,3257.7594,0.38879203052531824,Fresh Produce,Mid-High,High
11.65,Low Fat,0.056161529,Baking Goods,246.9118,1985,Medium,Tier 3,Supermarket Type3,5681.2714,0.2369842378724796,Grains & Bakery,High,Mid-Low
10.5,Regular,0.142419608,Breads,161.1578,1987,High,Tier 3,Supermarket Type1,1765.0358,0.37738522493600624,Grains & Bakery,Mid-High,High
9.5,Low Fat,0.031410378,Fruits and Vegetables,110.3228,2009,Medium,Tier 3,Supermarket Type2,2763.07,0.17722973226860103,Fresh Produce,Mid-Low,Low
12.15,Low Fat,0.077790204,Canned,93.0804,1985,Medium,Tier 3,Supermarket Type3,2940.1728,0.2789089528860628,Canned & Packaged,Mid-Low,Mid-High
11.8,Regular,0.014166739,Frozen Foods,178.2344,2007,Small,Tier 2,Supermarket Type1,2854.9504,0.1190241110027712,Dairy & Frozen,Mid-High,Low
12.5,Regular,0.110215444,Fruits and Vegetables,81.8592,2002,Small,Tier 2,Supermarket Type1,1238.388,0.3319871142077656,Fresh Produce,Low,High
19.35,Low Fat,0.016679143,Frozen Foods,119.3098,2009,Medium,Tier 3,Supermarket Type2,1928.1568,0.12914775646522086,Dairy & Frozen,Mid-Low,Low
20.2,Regular,0.117339056,Baking Goods,195.011,2004,Small,Tier 2,Supermarket Type1,2749.754,0.3425478886228902,Grains & Bakery,High,High
20.2,Low Fat,0.112227747,Household,123.5046,1987,High,Tier 3,Supermarket Type1,2739.1012,0.33500409997491076,Household & Hygiene,Mid-Low,High
12.15,Low Fat,0.062724117,Canned,100.57,1985,Medium,Tier 3,Supermarket Type3,5093.37,0.25044783289140277,Canned & Packaged,Mid-Low,Mid-High
